epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
391,12602.5,0.59919,1.00908,0.63447,1.17639,0.9422,0.69608,0.85596,0.69476,0.86054,0.70681,0.81927,0.59592,0.87366,2.60285,1.235,1.45448,0.000682043,0.000682043,0.000682043
392,12610,0.58836,0.99128,0.6138,1.165,0.96563,0.74449,0.88565,0.69059,0.90288,0.70037,0.81642,0.59412,0.94188,2.6242,1.3353,1.53251,0.000680943,0.000680943,0.000680943
393,12617.5,0.63753,1.02904,0.73088,1.21505,0.87757,0.76103,0.86949,0.70671,0.83967,0.73162,0.8302,0.59905,0.93039,2.71768,1.42395,1.54432,0.000679843,0.000679843,0.000679843
394,12624.8,0.57988,0.97743,0.62892,1.15721,0.89905,0.80995,0.85334,0.67366,0.85056,0.7665,0.79784,0.59767,0.98418,2.82149,1.10247,1.64548,0.000678743,0.000678743,0.000678743
395,12632.1,0.60582,0.95033,0.67804,1.19859,0.91637,0.83004,0.86903,0.67802,0.8699,0.78616,0.81343,0.59902,0.97942,2.80327,1.01675,1.65541,0.000677643,0.000677643,0.000677643
396,12639.4,0.6117,1.01091,0.6807,1.20944,0.87586,0.80025,0.8598,0.67954,0.84309,0.77084,0.82494,0.60913,0.97709,2.66263,1.13412,1.65979,0.000676543,0.000676543,0.000676543
397,12646.7,0.57931,1.01407,0.63808,1.16489,0.89142,0.80146,0.85866,0.69016,0.85661,0.77363,0.8155,0.59823,1.00689,2.55062,1.13567,1.59393,0.000675444,0.000675444,0.000675444
398,12654.1,0.63934,1.12369,0.68368,1.19855,0.86604,0.80371,0.88617,0.69868,0.81872,0.73255,0.81648,0.60578,0.94298,2.51144,0.96798,1.58795,0.000674344,0.000674344,0.000674344
399,12661.6,0.6001,1.06619,0.67158,1.16922,0.89876,0.76836,0.86468,0.67833,0.86677,0.73909,0.81393,0.60249,1.008,2.7562,1.00292,1.64942,0.000673244,0.000673244,0.000673244
400,12668.9,0.5895,1.05187,0.64156,1.17256,0.91526,0.72794,0.81226,0.63534,0.8609,0.68382,0.72315,0.55682,1.01658,2.99983,1.28872,1.68141,0.000672144,0.000672144,0.000672144
401,12676.2,0.60802,0.99486,0.67205,1.17504,0.86957,0.7261,0.80619,0.6349,0.81279,0.68316,0.7138,0.52905,1.02111,2.99691,1.39788,1.64535,0.000671044,0.000671044,0.000671044
402,12683.5,0.62405,0.98195,0.6799,1.19608,0.86716,0.79234,0.83803,0.66864,0.82433,0.76933,0.76053,0.55198,0.88096,2.66122,1.21187,1.48709,0.000669944,0.000669944,0.000669944
403,12691,0.56778,0.92688,0.59901,1.13902,0.8849,0.81383,0.84089,0.67244,0.86973,0.79926,0.80866,0.57227,0.85241,2.53602,1.08992,1.49769,0.000668844,0.000668844,0.000668844
404,12698.4,0.64675,1.13959,0.68175,1.21163,0.91333,0.70153,0.78892,0.61152,0.87476,0.67233,0.73979,0.55304,1.05294,2.76628,1.29986,1.7452,0.000667744,0.000667744,0.000667744
405,12705.7,0.60043,0.98242,0.65152,1.1792,0.82226,0.75919,0.77654,0.63261,0.78985,0.72978,0.73894,0.56472,1.00715,2.88121,1.16345,1.75045,0.000666644,0.000666644,0.000666644
406,12713,0.5776,0.95455,0.66504,1.15316,0.86727,0.7531,0.81539,0.66821,0.78511,0.78967,0.77515,0.57134,0.90732,2.94525,1.04267,1.63556,0.000665545,0.000665545,0.000665545
407,12720.3,0.62115,1.00924,0.64946,1.19535,0.8602,0.7394,0.79491,0.65193,0.82568,0.71024,0.7569,0.55645,0.91953,3.1257,1.22823,1.58865,0.000664445,0.000664445,0.000664445
408,12727.7,0.59727,0.94695,0.64093,1.16726,0.82516,0.72418,0.80518,0.66465,0.79108,0.70185,0.7763,0.57335,0.90487,2.88896,1.26119,1.57525,0.000663345,0.000663345,0.000663345
409,12735.1,0.60934,0.95328,0.63501,1.16807,0.85109,0.65441,0.7657,0.62956,0.85109,0.65441,0.75884,0.55685,1.03205,2.81885,1.33528,1.69153,0.000662245,0.000662245,0.000662245
410,12742.5,0.61847,1.06133,0.66302,1.21247,0.85587,0.77299,0.84552,0.67992,0.82406,0.7456,0.7879,0.57735,0.93555,2.75904,1.0258,1.61022,0.000661145,0.000661145,0.000661145
411,12749.9,0.63763,1.08592,0.68983,1.20603,0.83574,0.80464,0.82796,0.66215,0.83574,0.80464,0.80438,0.58717,0.93988,2.77075,1.02268,1.58625,0.000660045,0.000660045,0.000660045
412,12757.1,0.58954,0.94528,0.62855,1.15906,0.89325,0.77871,0.83113,0.67131,0.85105,0.81221,0.81205,0.59321,0.96073,3.0456,1.04299,1.60584,0.000658945,0.000658945,0.000658945
413,12764.5,0.5847,0.94408,0.58288,1.15844,0.86022,0.77574,0.85317,0.67791,0.83657,0.76103,0.80068,0.60167,0.93226,2.79046,0.93009,1.56416,0.000657845,0.000657845,0.000657845
414,12771.7,0.57117,0.96125,0.65766,1.1522,0.85997,0.77574,0.84379,0.67116,0.82164,0.74632,0.7973,0.60321,0.93599,2.635,1.05762,1.54847,0.000656745,0.000656745,0.000656745
415,12779.2,0.60317,0.96579,0.62695,1.17294,0.82278,0.81659,0.86206,0.70023,0.79301,0.78794,0.81316,0.62594,0.80997,2.30526,1.11049,1.41407,0.000655646,0.000655646,0.000655646
416,12786.6,0.5758,0.96811,0.61308,1.14865,0.80076,0.84509,0.86392,0.71207,0.83452,0.7399,0.81191,0.61062,0.82926,2.48216,1.06582,1.43841,0.000654546,0.000654546,0.000654546
417,12794,0.59169,1.03488,0.637,1.15912,0.80355,0.75919,0.85476,0.69603,0.80355,0.75919,0.82951,0.60171,0.90373,2.7994,0.99122,1.55223,0.000653446,0.000653446,0.000653446
418,12801.4,0.59812,1.0585,0.65405,1.15341,0.8851,0.7886,0.85918,0.6935,0.86824,0.7739,0.8303,0.62021,0.84309,2.77916,0.97664,1.51062,0.000652346,0.000652346,0.000652346
419,12808.8,0.59591,0.98496,0.63574,1.15601,0.85838,0.77133,0.81398,0.68645,0.85838,0.77133,0.79875,0.57662,0.95641,2.97257,1.12604,1.58962,0.000651246,0.000651246,0.000651246
420,12816.4,0.5676,0.95781,0.6138,1.1335,0.90425,0.74117,0.84307,0.68527,0.88651,0.72655,0.79397,0.60437,0.96271,2.67321,1.20779,1.55428,0.000650146,0.000650146,0.000650146
421,12823.7,0.55177,0.97181,0.59123,1.13478,0.85978,0.70371,0.80523,0.65558,0.84211,0.68929,0.77198,0.58273,0.96182,2.71409,1.31936,1.60291,0.000649046,0.000649046,0.000649046
422,12831,0.56718,0.95781,0.64622,1.15329,0.82515,0.69259,0.74729,0.62234,0.80682,0.67805,0.73383,0.56609,1.01514,2.75833,1.46077,1.61759,0.000647946,0.000647946,0.000647946
423,12838.4,0.57912,1.00651,0.60756,1.1481,0.8844,0.64771,0.78109,0.64073,0.88077,0.63787,0.76597,0.57268,0.95543,2.74666,1.3663,1.59439,0.000646846,0.000646846,0.000646846
424,12845.7,0.59126,0.99094,0.62675,1.14758,0.88865,0.66304,0.82931,0.67624,0.86891,0.64848,0.79947,0.58316,0.8957,2.66938,1.24225,1.52897,0.000645747,0.000645747,0.000645747
425,12853,0.52856,0.94242,0.57711,1.11028,0.89985,0.72965,0.84275,0.68559,0.87985,0.71494,0.81013,0.59015,0.90519,2.76664,1.05983,1.53833,0.000644647,0.000644647,0.000644647
426,12860.3,0.58531,0.95467,0.62202,1.15432,0.85896,0.72978,0.83474,0.6655,0.84095,0.71507,0.81088,0.61152,0.95508,2.75658,1.05686,1.61019,0.000643547,0.000643547,0.000643547
427,12867.7,0.58015,0.9793,0.64753,1.16137,0.88974,0.77434,0.86609,0.67053,0.81558,0.77088,0.80678,0.60092,0.9531,2.77613,1.04428,1.62019,0.000642447,0.000642447,0.000642447
428,12875.1,0.59075,0.9749,0.63792,1.15574,0.90817,0.80903,0.90007,0.70163,0.84024,0.77812,0.84978,0.61401,0.90832,2.63134,0.95597,1.52121,0.000641347,0.000641347,0.000641347
429,12882.4,0.61152,0.98499,0.64922,1.16929,0.88756,0.82878,0.88493,0.6891,0.83843,0.78477,0.81863,0.61081,0.94404,2.75292,1.01126,1.55838,0.000640247,0.000640247,0.000640247
430,12890,0.63341,0.96194,0.64871,1.18226,0.83018,0.70898,0.78416,0.65364,0.83018,0.70898,0.76752,0.56517,0.93131,3.02474,1.28902,1.5751,0.000639147,0.000639147,0.000639147
431,12897.4,0.60564,1.05262,0.63506,1.17465,0.80503,0.71416,0.79236,0.63639,0.77052,0.68508,0.74027,0.56132,1.01529,3.05839,1.42179,1.65537,0.000638047,0.000638047,0.000638047
432,12904.8,0.54809,0.94164,0.56858,1.12655,0.79292,0.76474,0.8261,0.66653,0.77597,0.74344,0.79258,0.58357,0.87785,2.86376,1.16603,1.54282,0.000636947,0.000636947,0.000636947
433,12912.2,0.58082,0.95714,0.61805,1.15313,0.81246,0.83302,0.85619,0.6882,0.78272,0.79133,0.80174,0.57486,0.83361,2.5633,0.99361,1.47537,0.000635848,0.000635848,0.000635848
434,12919.6,0.6312,1.00773,0.66253,1.18912,0.86205,0.78773,0.86188,0.69266,0.84665,0.77317,0.82904,0.60012,0.81676,2.63395,1.02897,1.45168,0.000634748,0.000634748,0.000634748
435,12926.9,0.61504,0.97789,0.61343,1.16999,0.93092,0.75777,0.87896,0.70492,0.91369,0.74345,0.85037,0.60884,0.8355,2.62714,1.03096,1.48064,0.000633648,0.000633648,0.000633648
436,12934.4,0.58223,0.94929,0.61737,1.12547,0.88555,0.69713,0.80694,0.66893,0.84827,0.66788,0.76223,0.57495,0.87177,2.74147,1.3773,1.51155,0.000632548,0.000632548,0.000632548
437,12941.8,0.61288,0.93277,0.6299,1.16536,0.89359,0.73925,0.81601,0.65655,0.85904,0.70999,0.73809,0.57679,0.93468,2.65872,1.38086,1.57193,0.000631448,0.000631448,0.000631448
438,12949.2,0.57777,1.03358,0.63556,1.15949,0.88971,0.68068,0.80586,0.64284,0.87031,0.66598,0.77715,0.56845,0.97457,2.72961,1.19238,1.63939,0.000630348,0.000630348,0.000630348
439,12956.7,0.59123,0.98918,0.63471,1.14806,0.82463,0.7083,0.7581,0.62212,0.82463,0.7083,0.75363,0.5659,1.03871,2.94182,1.33959,1.73143,0.000629248,0.000629248,0.000629248
440,12964.1,0.57417,0.9474,0.59202,1.15831,0.84605,0.72978,0.78356,0.62996,0.84605,0.72978,0.77523,0.57762,1.04125,2.8297,1.17832,1.68245,0.000628148,0.000628148,0.000628148
441,12971.4,0.57306,0.9549,0.60626,1.1478,0.89452,0.83456,0.86485,0.69724,0.86454,0.80515,0.8213,0.60874,0.90442,2.4932,0.9684,1.54637,0.000627048,0.000627048,0.000627048
442,12978.7,0.5793,0.92551,0.6322,1.17107,0.94246,0.75919,0.88414,0.70696,0.80669,0.81985,0.83082,0.61756,0.85734,2.45696,1.1463,1.49198,0.000625949,0.000625949,0.000625949
443,12986.1,0.6009,0.99777,0.63676,1.17441,0.90795,0.68382,0.78449,0.67,0.84169,0.66912,0.75227,0.59467,0.9473,2.79346,1.45912,1.62638,0.000624849,0.000624849,0.000624849
444,12993.6,0.57292,0.99368,0.60559,1.13493,0.88864,0.71324,0.79166,0.64867,0.87148,0.69853,0.74454,0.56837,0.90333,2.52577,1.41905,1.58356,0.000623749,0.000623749,0.000623749
445,13001,0.55755,0.95109,0.58025,1.13746,0.85654,0.73878,0.77545,0.64774,0.84078,0.72407,0.7292,0.55857,0.94649,2.77431,1.39407,1.61271,0.000622649,0.000622649,0.000622649
446,13008.3,0.57843,0.99088,0.60458,1.15351,0.88196,0.82903,0.8414,0.65623,0.83144,0.78421,0.78748,0.59515,0.94588,2.86368,1.14658,1.6147,0.000621549,0.000621549,0.000621549
447,13015.6,0.54534,0.87229,0.57592,1.12891,0.89177,0.80857,0.86438,0.68465,0.86069,0.75551,0.81321,0.62031,0.88086,2.76207,1.08193,1.48108,0.000620449,0.000620449,0.000620449
448,13023,0.58682,0.88731,0.63274,1.16204,0.88958,0.74449,0.83008,0.67995,0.85512,0.71507,0.77886,0.62149,0.93418,2.70452,1.12531,1.51516,0.000619349,0.000619349,0.000619349
449,13030.4,0.56376,0.86881,0.5527,1.13029,0.84407,0.75919,0.84206,0.68468,0.8117,0.72978,0.80366,0.60716,0.96394,2.77199,1.05087,1.61781,0.000618249,0.000618249,0.000618249
450,13037.7,0.58695,0.90801,0.61082,1.14136,0.82592,0.86201,0.87047,0.69112,0.79903,0.83271,0.80947,0.60083,0.95969,2.66091,0.96824,1.64092,0.000617149,0.000617149,0.000617149
451,13045.3,0.58255,0.88207,0.59737,1.14308,0.82597,0.86131,0.8729,0.69658,0.80075,0.82658,0.82635,0.611,0.95042,2.60308,0.98397,1.62567,0.000616049,0.000616049,0.000616049
452,13052.8,0.57173,0.92066,0.6147,1.14777,0.83044,0.77834,0.83256,0.66446,0.80456,0.77291,0.79979,0.58069,1.01242,2.89841,1.1126,1.68858,0.00061495,0.00061495,0.00061495
453,13060.2,0.59304,0.94635,0.57714,1.16654,0.82416,0.76774,0.79803,0.65546,0.79762,0.75813,0.77764,0.57052,1.00616,3.10633,1.1194,1.65405,0.00061385,0.00061385,0.00061385
454,13067.6,0.58575,0.95834,0.64364,1.15472,0.83085,0.74265,0.80018,0.66375,0.79993,0.71324,0.77426,0.58737,0.98773,3.12278,1.18466,1.60371,0.00061275,0.00061275,0.00061275
455,13075,0.61869,0.88657,0.62857,1.15963,0.89269,0.74443,0.82294,0.66171,0.85783,0.71507,0.79085,0.58776,0.97041,2.94676,1.16536,1.58524,0.00061165,0.00061165,0.00061165
456,13082.4,0.52782,0.79372,0.56069,1.10228,0.89776,0.73976,0.8425,0.68405,0.84584,0.69576,0.78402,0.59948,0.96492,2.65417,1.18042,1.55374,0.00061055,0.00061055,0.00061055
457,13089.8,0.59501,1.04258,0.62679,1.15241,0.90804,0.7421,0.85104,0.70312,0.85385,0.69805,0.78627,0.60315,0.92879,2.5489,1.08339,1.52993,0.00060945,0.00060945,0.00060945
458,13097.2,0.54726,0.92291,0.59371,1.12507,0.89121,0.80203,0.86855,0.69992,0.85915,0.76852,0.81655,0.61599,0.92575,2.6708,0.99044,1.56708,0.00060835,0.00060835,0.00060835
459,13104.6,0.54545,0.88791,0.58434,1.11713,0.90002,0.70921,0.83035,0.68368,0.86068,0.67986,0.77768,0.59928,0.91372,2.90584,1.09585,1.62037,0.00060725,0.00060725,0.00060725
460,13112,0.56917,0.90341,0.6248,1.14088,0.83016,0.82881,0.82565,0.66714,0.79848,0.79939,0.78752,0.60111,0.98246,2.79111,1.05958,1.71231,0.00060615,0.00060615,0.00060615
461,13119.3,0.55663,0.87592,0.58722,1.13166,0.88411,0.75403,0.84089,0.66082,0.86661,0.73981,0.81179,0.58969,0.93982,2.71804,1.05368,1.62534,0.000605051,0.000605051,0.000605051
462,13126.9,0.53491,0.9387,0.58957,1.13035,0.85604,0.74374,0.83069,0.66269,0.83877,0.72904,0.79644,0.57346,0.91661,2.62286,1.23947,1.53272,0.000603951,0.000603951,0.000603951
463,13135,0.53331,0.89626,0.55638,1.10539,0.9095,0.7551,0.82526,0.67473,0.89177,0.74086,0.80401,0.58891,0.87606,2.72159,1.18932,1.49506,0.000602851,0.000602851,0.000602851
464,13142.4,0.56758,0.92941,0.62163,1.13416,0.87243,0.75628,0.83233,0.66188,0.86006,0.73826,0.79836,0.59185,0.92708,2.83281,1.14198,1.57565,0.000601751,0.000601751,0.000601751
465,13149.7,0.55002,0.91313,0.57893,1.12182,0.81063,0.76562,0.81804,0.65769,0.79549,0.75124,0.79337,0.57855,0.9033,3.02086,1.11743,1.53331,0.000600651,0.000600651,0.000600651
